customer_id,age,income,employment_length,credit_score,loan_amount,default,Checking,Savings,Credit Card,Auto Loan,Mortgage,Personal Loan,Investment
1049,45,33767.92003513524,10,554,33023.08170293927,0,1,1,0,1,0,0,0
1050,57,78348.96494352978,19,705,10659.355656630383,0,1,0,1,1,0,0,0
1051,48,40996.15353615594,4,617,56186.37223519667,0,1,1,1,1,0,0,0
1052,30,98977.27332375477,18,712,6608.312958217797,0,1,1,1,1,0,0,0
1053,59,23557.343782700205,21,532,4653.130719446579,1,1,1,0,1,0,0,0
1054,37,56547.90728024599,18,548,12491.075306441948,0,1,1,0,1,0,0,0
1055,59,131275.21842773058,15,587,12300.650481644525,0,1,0,0,0,0,0,0
1056,42,160904.99738359335,23,656,28852.984958068795,0,1,1,0,0,0,0,0
1057,46,84220.7540603939,3,598,6155.1054810928,0,1,1,0,1,0,1,0
1058,64,45650.22238036679,14,702,52475.109784430046,0,1,1,1,1,0,0,0
1059,45,20000.0,24,732,95503.38420172677,0,1,1,1,1,0,0,0
1060,37,32661.75926143172,34,697,12846.876322526938,0,1,1,0,0,0,0,0
1061,33,41133.62844182538,13,779,46616.52729340558,0,1,1,1,1,0,0,0
1062,40,34262.71355018243,18,683,4644.79691633862,0,1,1,1,0,0,0,0
1063,45,62795.73113891651,37,552,39152.577711577185,0,1,1,0,0,0,0,0
1064,24,45546.534158337665,35,759,38073.60003829938,0,1,1,1,0,0,0,0
1065,30,68713.23424504563,6,601,31679.88703760621,0,1,1,0,1,0,1,0
1066,23,156702.10175190747,29,722,13153.417780914053,0,1,0,0,1,0,0,0
1067,61,43253.36111648856,18,775,1000.0,0,1,1,0,0,0,0,0
1068,65,20000.0,24,686,7032.32641179892,0,1,1,1,0,0,0,0
1069,38,34153.96355950874,15,530,7144.399073264708,0,1,1,0,0,0,1,0
1070,67,95498.97333370401,39,576,5022.811230112929,0,1,1,0,0,0,1,0
1071,56,102986.68921744393,7,755,15096.874347879846,0,1,1,1,1,0,0,0
1072,67,82856.7222874253,17,636,8787.069584378462,0,1,1,0,1,0,1,0
1073,42,169496.88782343868,27,656,5856.971793606326,0,1,1,1,0,0,0,0
1074,54,51581.04526191239,15,710,4634.111897436163,0,1,1,1,0,0,0,0
1075,67,309196.6986001926,18,705,6532.121237817396,0,1,1,1,0,0,0,0
1076,28,115214.36422047866,16,672,41007.04711826605,0,1,1,1,1,0,0,0
1077,60,20000.0,12,633,6897.918272122876,0,1,1,0,0,0,0,0
1078,69,252843.72875622122,6,624,7982.93401216351,0,1,0,0,0,0,1,0
1079,64,32416.107129968103,26,718,8461.674673635656,0,1,1,1,1,0,0,0
1080,39,26179.162488245882,9,694,18750.834063754133,0,1,1,1,0,0,0,0
1081,62,91036.59867314025,33,629,21083.573064991244,0,1,1,0,0,0,0,0
1082,61,20000.0,35,736,1000.0,0,1,1,1,0,0,0,0
1083,57,34324.84156668756,24,639,37109.757292968396,0,1,1,0,0,0,0,0
1084,26,208080.19400906167,5,581,56182.91770459727,0,1,1,0,0,0,0,0
1085,72,93430.58780837884,23,589,4674.200741110386,0,1,0,0,0,0,1,0
1086,46,114667.48963961947,17,571,5052.819863625815,0,1,0,0,0,0,0,0
1087,54,35400.156485343374,22,628,8516.37970461511,0,1,1,1,0,0,0,0
1088,65,20000.0,5,748,6272.912131233265,0,1,1,1,1,0,0,0
1089,26,105393.25760497464,28,585,16712.744882308783,0,1,1,0,0,0,1,0
1090,57,126021.13689424498,24,665,1907.3587557750122,0,1,1,1,1,0,0,0
1091,53,121539.51422692611,16,597,4368.05186829221,0,1,1,0,0,0,1,0
1092,73,70774.5947515922,23,629,62267.64326884338,0,1,0,1,1,0,1,0
1093,42,27621.380434010793,10,529,5280.520929120804,0,1,1,0,0,0,0,0
1094,41,420927.4080858902,25,632,46324.593590212055,0,1,1,1,0,0,0,0
1095,26,87889.00182387831,33,634,19059.82881112864,0,1,1,1,0,0,0,0
1096,26,52098.4609359664,27,693,2187.9761987807324,0,1,1,1,1,0,0,0
1097,68,52283.735135566414,2,667,25218.40074199425,0,1,1,1,1,0,0,0
1098,24,67486.17104466609,10,554,11876.687188084266,0,1,1,0,0,0,1,0
1099,50,140883.2214772831,37,736,8472.09367092334,0,1,1,1,1,0,0,0
1100,31,69682.36129438915,13,666,17067.939389320316,0,1,0,1,1,0,0,0
1101,50,118991.87860619849,25,665,21474.758165252068,0,1,1,0,0,0,0,0
1102,51,67583.43247849503,20,649,27108.207532014625,0,1,1,0,0,0,0,0
1103,44,54727.24182449301,38,608,43401.654763288316,0,1,0,0,1,0,0,0
1104,29,100007.48524937915,29,667,20093.18361255771,0,1,1,1,0,0,0,0
1105,23,97015.77051885868,7,688,3375.7267424200413,0,1,1,1,1,0,0,0
1106,71,52276.00266643938,19,510,8319.475927505397,0,1,1,0,1,0,0,0
1107,51,32880.47954706771,31,606,100000.0,1,1,0,1,0,0,1,0
1108,60,78698.79569355995,21,629,27570.2083297394,0,1,0,0,1,0,0,0
1109,57,63747.097665593414,6,670,100000.0,0,1,1,1,1,0,0,0
1110,56,38411.13343603557,8,745,53929.562838068414,0,1,1,1,1,0,0,0
1111,44,30518.23381512894,0,588,17014.174530846056,0,1,1,0,0,0,1,0
1112,51,83148.26970762023,28,610,18059.137525745977,0,1,0,0,0,0,0,0
1113,26,92974.08204644718,7,608,12879.857811571597,0,1,1,0,1,0,0,0
1114,22,44890.17850544593,3,585,2350.0582267072837,0,1,1,0,0,0,0,0
1115,40,37648.57452425282,34,622,13603.021993821498,0,1,0,0,1,0,0,0
1116,48,30816.201357714403,2,711,44831.87014006185,1,1,0,1,0,0,0,0
1117,31,81292.08630009944,39,565,7334.613562783467,0,1,1,0,0,0,0,0
1118,24,31470.89221952894,6,684,20170.027594869207,0,1,1,1,1,0,0,0
1119,35,359657.5670872224,26,513,31306.813792673092,0,1,0,0,1,0,0,0
1120,26,43121.40770298834,0,605,5379.33242394195,0,1,0,0,0,0,1,0
1121,74,20000.0,26,623,8507.446652027704,0,1,1,1,1,0,0,0
1122,69,58446.24177393275,15,783,4827.521700724152,0,1,1,1,0,0,0,0
1123,50,56476.12244097849,37,628,5871.3178483773,0,1,1,1,0,0,0,0
1124,58,145710.17922507878,6,473,3686.3596904885644,0,1,1,0,0,0,1,0
1125,71,75395.35817100079,22,490,5429.224247937218,0,1,1,0,0,0,0,0
1126,22,30728.070158938554,10,652,55240.72217241004,0,1,1,1,1,0,0,0
1127,35,47614.20886308416,32,699,5348.240840237552,0,1,0,1,1,0,0,0
1128,31,77803.04259609833,35,680,15160.660381926175,0,1,1,0,0,0,0,0
1129,28,20000.0,36,663,8079.871487118347,0,1,1,1,0,0,0,0
1130,46,174712.55987733824,16,742,43428.27202017262,0,1,1,1,1,0,0,0
1131,71,30793.659622446998,34,606,49571.05117219187,0,1,1,1,0,0,1,0
1132,65,186024.75900339783,4,721,31699.937306134318,0,1,0,1,1,0,0,0
1133,64,81958.81245315314,31,519,18144.71391830684,0,1,0,0,0,0,0,0
1134,25,99079.24952255964,2,577,10603.511121804728,0,1,1,0,0,0,1,0
1135,26,150172.32526930745,34,505,4056.7007367056167,0,1,0,0,1,0,1,0
1136,46,94703.44363679983,13,628,93295.66111784716,0,1,1,0,0,0,1,0
1137,74,102570.84125720432,30,646,6249.93899727896,0,1,0,1,1,0,0,0
1138,24,52494.66622115003,30,659,25942.720967570338,0,1,1,1,1,0,0,0
1139,39,80638.77927063669,16,654,38544.379574267456,0,1,1,1,0,0,0,0
1140,40,37421.53979711886,23,575,7667.29763515779,0,1,1,0,0,0,0,0
1141,53,45491.06082850517,22,634,37722.519424382335,0,1,1,1,1,0,0,0
1142,40,288299.7563141342,17,530,28687.39777330732,0,1,1,0,0,0,0,0
1143,69,31364.91316388514,13,759,75204.31099694,0,1,1,0,0,0,0,0
1144,32,67741.46150201597,14,625,8355.318269265215,0,1,0,0,0,0,0,0
1145,67,65563.55321978338,14,610,3692.7842164399026,0,1,1,1,0,0,1,0
1146,21,46695.189163301045,5,777,8058.721858335333,0,1,1,1,1,0,0,0
1147,46,90356.72710029452,26,550,16462.71724853147,0,1,1,0,0,0,0,0
1148,34,95968.72865366115,14,559,14160.514864656954,0,1,1,0,1,0,0,0
1149,58,28548.071181414372,35,562,9014.2514983888,0,1,1,0,0,0,1,0
1150,57,64931.31963350456,7,644,1979.9018287554854,0,1,1,0,0,0,0,0
1151,31,25187.575821870974,14,684,21385.81212080551,0,1,1,1,1,0,0,0
1152,56,112514.67028450128,2,709,96023.13961700542,0,1,1,0,0,0,0,0
1153,33,68953.65203819795,12,850,21252.955310605408,0,1,1,1,0,0,0,0
1154,63,63950.4541979622,33,470,24566.41435709806,0,1,0,0,0,0,0,0
1155,23,101440.23426853216,23,698,23681.402303801347,0,1,1,1,1,0,0,0
1156,53,48030.51262531222,39,605,19871.596307385284,0,1,0,0,1,0,1,0
1157,26,124395.03754504767,31,603,33916.807496806134,0,1,1,0,0,0,0,0
1158,70,28035.983856171475,31,600,19838.379145093088,0,1,0,0,0,0,0,0
1159,30,185257.34937586891,29,577,9772.453411472587,0,1,0,0,0,0,1,0
1160,25,38533.029206493746,12,784,6027.038792959778,0,1,1,1,0,0,0,0
1161,43,20000.0,0,717,10415.249869514888,0,1,1,0,0,0,0,0
1162,30,46035.68212902842,33,651,18290.36132372164,0,1,0,1,1,0,0,0
1163,64,42042.04391701386,14,758,9739.22708609071,0,1,1,0,0,0,0,0
1164,22,45758.8644808921,13,528,18294.187823909393,0,1,1,0,1,0,0,0
1165,33,72064.61401152404,28,543,20726.122365758558,0,1,1,0,0,0,1,0
1166,60,144101.60048767304,33,475,30735.67869558345,0,1,1,0,0,0,0,0
1167,22,51361.04418604182,17,594,48184.61069344752,0,1,1,0,0,0,0,0
1168,40,34430.77082100629,6,662,14443.610538412056,0,1,1,1,0,0,0,0
1169,21,24312.904801928067,28,658,3612.7460284118133,0,1,0,1,1,0,0,0
1170,57,41169.53281326426,30,661,9460.645583163434,0,1,1,1,0,0,0,0
1171,29,20000.0,24,537,13961.552313919843,0,1,0,0,0,0,1,0
1172,37,33519.86493447881,37,714,2130.754121770472,0,1,1,1,1,0,0,0
1173,29,161982.42435446128,13,669,53565.716244141535,0,1,0,0,0,0,0,0
1174,31,30986.67760247165,7,708,15403.929412497313,0,1,0,1,0,0,0,0
1175,35,99009.65886397753,26,498,19562.16914806056,0,1,0,0,0,0,0,0
1176,44,22444.801967228545,1,674,52340.538395150084,0,1,1,1,0,0,0,0
1177,58,246934.08544462925,16,554,7114.264769149554,0,1,1,0,0,0,0,0
1178,55,260428.95734396734,36,618,23719.242816846137,0,1,1,1,1,0,0,0
1179,50,96068.5468411947,13,692,11969.725630946672,0,1,1,1,0,0,0,0
1180,51,294490.51702916645,24,657,11113.469643063441,0,1,0,1,1,0,0,0
1181,69,79589.2553707638,29,581,6172.181451521185,0,1,0,0,1,0,0,0
1182,25,110725.97023519089,28,650,70657.75960288638,0,1,0,1,0,0,0,0
1183,64,164316.068891961,19,527,9177.40679886245,0,1,1,0,0,0,0,0
1184,70,69132.12187694591,20,742,26888.776469182776,0,1,1,1,0,0,0,0
1185,34,20000.0,21,633,2048.7653297678144,0,1,1,0,0,0,0,0
1186,73,112552.00766822082,34,739,43477.05165397488,0,1,1,0,0,1,0,1
1187,31,41048.61292639252,36,607,38261.94797954558,0,1,1,1,0,0,0,0
1188,29,43563.553168088525,15,608,14726.945327161684,0,1,1,0,0,0,0,0
1189,54,75986.8769906139,16,588,10647.256516442965,0,1,1,0,0,0,0,0
1190,32,94185.79978074612,15,720,19930.370550110758,0,1,0,1,1,1,0,1
1191,55,67515.17775438979,1,593,100000.0,0,1,1,0,0,0,0,0
1192,55,99566.75760988146,3,701,2291.0449467520525,0,1,1,0,0,1,0,1
1193,21,34013.5513310704,20,619,29203.019416178504,0,1,0,0,1,0,1,0
1194,60,57863.20470484209,38,491,5368.923478462233,0,1,1,0,1,0,1,0
1195,42,118097.79842101695,33,604,13096.255173453179,0,1,1,0,0,0,0,0
1196,49,247269.2100102457,29,555,10426.64555196025,0,1,1,0,0,0,1,0
1197,28,328124.5271231745,5,652,8705.25149108238,0,1,1,1,0,0,0,0
1198,31,84658.54657867757,16,554,13220.644590414058,0,1,0,0,1,0,0,0
1199,61,117243.45471176005,38,724,4297.672408264989,0,1,0,0,0,0,0,0
1200,57,292220.3242551121,24,642,37390.81765932338,0,1,1,1,0,0,0,0
1201,34,35007.97496339188,4,635,2221.319102679766,0,1,1,1,0,0,0,0
1202,50,99087.62931171498,4,702,22919.984918637296,0,1,0,1,0,1,0,1
1203,55,110710.54366885162,19,727,9637.954222164244,0,1,1,0,0,0,0,0
1204,41,190668.03321151395,15,648,4142.584329282735,0,1,0,1,0,0,1,0
1205,57,24107.707836149035,36,588,16356.544485813925,0,1,0,0,1,0,1,0
1206,25,28239.454446661683,39,508,2815.9329687777063,0,1,1,0,1,0,1,0
1207,39,60907.144913909025,8,595,13900.968899918875,0,1,1,0,0,0,1,0
1208,34,80998.19341256835,4,600,3219.9563810484124,0,1,1,0,1,0,0,0
1209,46,147015.18547654274,1,658,21189.733708119016,0,1,0,1,1,0,0,0
1210,24,90584.19427172207,8,622,5300.9570906026875,0,1,1,1,0,0,0,0
1211,45,53043.59575927836,35,705,8510.07455986846,0,1,1,1,0,0,0,0
1212,65,83547.37839096457,21,600,17924.959175416967,0,1,1,0,1,0,1,0
1213,62,76178.57856964842,21,645,6170.023268707772,0,1,1,1,1,0,0,0
1214,45,241835.52951692147,21,744,12607.359381530352,0,1,1,1,0,0,0,0
1215,38,68358.90745359616,33,677,2940.0136369935376,0,1,0,1,0,0,0,0
1216,60,44069.94320799348,28,645,25106.338009826504,0,1,1,0,0,0,1,0
1217,28,85792.53045544424,37,601,78035.08447871695,0,1,1,1,0,0,0,0
1218,59,70177.86700490839,32,599,100000.0,0,1,1,0,0,0,0,0
1219,60,20000.0,17,581,14634.955327322703,0,1,1,0,0,0,0,0
1220,34,59129.09306435669,6,606,29383.957490129906,0,1,1,1,1,0,0,0
1221,52,55238.16584988529,0,710,2251.5504056847385,0,1,1,1,1,0,0,0
1222,71,38750.63831831574,32,632,60038.08118577605,0,1,1,0,0,0,1,0
1223,58,137100.104819567,0,542,29034.16458558162,0,1,1,0,1,0,1,0
1224,53,31934.950715222392,23,791,8234.324036663378,0,1,0,1,0,0,0,0
1225,43,86205.98584685144,3,675,46036.0838869045,0,1,1,1,0,0,0,0
1226,35,53194.71882125831,3,537,10358.098156714059,1,1,1,0,0,0,0,0
1227,53,65261.39882198501,17,614,8450.448678470753,0,1,1,0,0,0,0,0
1228,45,83235.4845463538,26,658,21489.826700845955,0,1,1,1,0,0,0,0
1229,37,21034.947346570218,31,786,4613.05451035258,0,1,0,1,1,0,0,0
1230,53,69795.77196774655,32,561,37109.36951927013,0,1,1,0,0,0,1,0
1231,67,373681.0824010287,27,728,4647.1536276574425,0,1,1,1,0,0,0,0
1232,22,20000.0,35,761,4674.816596120208,0,1,1,1,1,0,0,0
1233,34,57177.37910905811,5,599,5379.282132282556,0,1,0,0,0,0,0,0
1234,73,147059.340306326,15,627,28552.507440535792,0,1,1,1,0,0,1,0
1235,60,76213.61485579259,33,567,7210.00294313196,0,1,1,0,0,0,0,0
1236,60,103815.81118749596,22,633,3470.3273845839108,0,1,1,1,1,0,1,0
1237,71,20000.0,23,647,7290.445979839601,0,1,1,1,1,0,0,0
1238,59,96625.64872447844,12,702,12938.43514739177,0,1,1,1,1,0,0,0
1239,71,32553.801651090096,17,737,4101.169747772506,0,1,1,1,0,0,0,0
1240,26,76718.7815510133,12,590,4223.075322233643,0,1,1,0,0,0,0,0
1241,26,58480.70883153059,36,492,100000.0,0,1,0,0,1,0,0,0
1242,23,370521.3783226401,38,648,5650.13431365424,0,1,1,1,0,0,0,0
1243,27,92721.55594728864,16,673,9671.6831401442,0,1,1,1,0,0,0,0
1244,71,54715.424739816,14,669,9253.554243092505,0,1,1,1,1,0,0,0
1245,28,20000.0,17,623,8766.064090658836,0,1,1,0,0,0,0,0
1246,62,65967.5030341364,22,659,24868.2393452041,0,1,1,0,0,0,0,0
1247,72,115680.00755215356,29,771,34480.283623110125,0,1,0,1,1,0,0,0
1248,35,56137.4533581005,33,680,9838.372386298472,0,1,1,1,1,0,0,0
1249,67,39953.63405145799,3,620,3879.7333786276013,0,1,1,1,0,0,1,0
1250,49,37870.611530723916,2,609,47783.717761615706,0,1,1,1,1,0,0,0
1251,53,91868.46900827852,6,636,12144.830789351523,0,1,1,0,0,0,1,0
1252,72,109920.24665978392,17,780,75381.85045366925,0,1,1,0,0,0,0,0
1253,50,177898.43779632726,6,635,1414.3341054189905,0,1,1,1,1,0,1,0
1254,59,27011.01663893521,39,648,16242.770903260456,0,1,1,0,0,0,0,0
1255,47,91197.4346413374,5,611,90999.23090557707,0,1,1,1,0,0,0,0
1256,56,54319.40651558571,21,737,9383.76046921765,0,1,1,1,0,0,0,0
1257,49,55615.24516632322,0,806,10662.696030429623,0,1,1,0,0,0,0,0
1258,58,82574.87060245138,3,686,17952.985291463378,0,1,1,1,1,0,0,0
1259,53,82960.92583847993,28,656,7640.391934065014,0,1,1,1,0,0,0,0
1260,57,91401.25467387048,20,652,9778.369857974092,0,1,0,1,0,0,0,0
1261,47,25694.263767011158,25,459,9529.85618538328,0,1,0,0,1,0,0,0
1262,53,32864.58372038673,13,709,7133.656860389907,0,1,1,1,0,0,0,0
1263,24,196554.42037353772,8,660,45654.45858741894,0,1,1,1,0,0,0,0
1264,42,50188.541668744256,11,684,21185.62219639656,0,1,1,1,0,0,0,0
1265,22,76482.06274611398,5,593,17165.00903242295,0,1,1,0,1,0,0,0
1266,30,139209.19067048468,19,619,29988.552571990644,0,1,1,1,0,0,0,0
1267,25,86747.28997923153,23,617,10256.266532658914,0,1,1,1,0,0,1,0
1268,30,92708.74695648089,26,731,6159.779014700266,0,1,1,0,0,0,0,0
1269,53,122474.99227038628,37,619,7312.757432650259,0,1,1,0,0,0,0,0
1270,74,20000.0,7,816,13383.569021232644,0,1,1,0,0,0,0,0
1271,58,40458.8171752523,0,684,4632.205074177126,0,1,1,0,1,0,0,0
1272,33,87106.3127454292,23,547,8100.969164273221,0,1,1,0,1,0,0,0
1273,51,181700.57985320594,6,639,7973.536167403911,0,1,1,0,0,0,0,0
1274,67,63125.27024798013,18,597,100000.0,0,1,0,0,0,0,0,0
1275,56,30461.742488124542,21,474,1000.0,0,1,1,0,1,0,0,0
1276,65,31117.671751538197,34,777,11163.226182304863,0,1,1,1,0,0,0,0
1277,44,121429.48012462603,29,706,75033.78763063243,0,1,1,1,1,0,0,0
1278,72,50301.04514419055,28,692,15090.858832110604,0,1,1,1,0,0,0,0
1279,35,59530.255814073804,21,663,28379.362101595492,0,1,0,0,0,0,0,0
1280,49,97931.5608504529,10,539,14762.217368651707,0,1,1,0,0,0,0,0
1281,28,20000.0,19,611,6854.540913999011,0,1,0,0,0,0,0,0
1282,25,296645.76906538365,28,717,1419.534195567934,0,1,1,1,0,0,0,0
1283,49,33360.93661137641,33,565,16406.874241178404,0,1,0,0,0,0,0,0
1284,67,72660.20270741703,0,447,6151.144219200708,0,1,1,0,1,0,1,0
1285,24,20000.0,30,631,6000.8991411115185,0,1,1,1,0,0,1,0
1286,32,42700.5513655699,29,638,8111.294434242804,0,1,1,1,0,0,0,0
1287,65,162064.62219171177,17,660,76485.87839443577,0,1,1,0,0,0,0,0
1288,22,20000.0,16,708,100000.0,0,1,1,0,0,0,0,0
1289,47,147408.07936487187,37,701,16600.829409570335,0,1,0,0,0,1,0,1
1290,51,48100.27257963585,13,670,8393.667035046647,0,1,1,1,0,0,0,0
1291,71,88409.22091473569,22,745,4116.561813047221,0,1,0,1,0,0,0,0
1292,71,101318.01684986388,24,528,21344.30336081468,0,1,0,0,1,0,1,0
1293,56,85232.42364125061,14,690,79451.78193254999,0,1,1,0,0,0,0,0
1294,56,29972.61704624381,21,700,10432.274665745123,1,1,0,1,1,0,0,0
1295,46,44728.25495325634,2,550,1237.692402650397,1,1,1,0,0,0,0,0
1296,63,20000.0,18,529,26109.373631807794,0,1,1,0,0,0,0,0
1297,47,88737.4301567664,33,590,35789.13774661122,0,1,0,0,1,0,1,0
1298,25,233665.08845558003,34,597,2735.7321063811714,0,1,1,0,1,0,0,0
1299,40,20000.0,0,710,15938.361951392326,0,1,0,1,0,0,0,0
1300,31,32554.90329286646,20,600,20977.9258977489,0,1,1,0,0,0,1,0
1301,30,51770.70766955593,28,581,12417.880614744237,0,1,0,0,0,0,1,0
1302,60,68780.33392665039,5,601,6058.570019961751,0,1,1,1,0,0,0,0
1303,58,120975.22374177832,36,739,36898.90753761125,0,1,1,1,1,1,0,0
1304,26,53010.22061387322,0,651,8925.077178231224,0,1,1,0,0,0,0,0
1305,28,46501.18238299579,0,635,3025.4461200694045,0,1,1,0,0,0,0,0
1306,43,144712.53912184437,26,641,1720.767195629882,0,1,1,0,0,0,1,0
1307,67,101681.07250466976,20,753,47138.696291051194,0,1,1,0,1,0,0,0
1308,46,92150.86782329342,15,590,24752.05949542102,0,1,1,0,0,0,1,0
1309,66,65513.56957629261,39,755,14588.277104618139,0,1,1,1,0,0,0,0
1310,63,131468.3962131997,25,666,8601.78796164044,0,1,1,1,1,0,0,0
1311,32,35417.18690226448,15,637,7871.481622762499,0,1,1,0,1,0,0,0
1312,46,31756.24170873307,27,850,4556.2871600217595,0,1,1,0,0,0,0,0
1313,33,108758.03045570051,0,565,8677.982549269578,0,1,0,0,0,0,1,0
1314,60,20000.0,35,621,1603.4499166568614,0,1,1,1,0,0,0,0
1315,38,64456.35504087893,9,551,6399.251737721142,0,1,1,0,1,0,1,0
1316,45,46478.88108481994,16,726,9789.468888544408,0,1,1,1,0,0,0,0
1317,53,20000.0,22,785,24584.711554353686,0,1,1,0,0,0,0,0
1318,67,28423.909001452266,6,783,12836.828390248005,0,1,0,1,0,0,0,0
1319,60,54875.32792225014,6,747,29582.052260916167,0,1,1,1,0,0,0,0
1320,63,136922.53476250614,14,634,51489.59900121273,0,1,1,1,1,0,0,0
1321,32,35512.272040003445,33,620,38490.62922220054,0,1,1,1,0,0,0,0
1322,64,158056.06959693297,3,516,21386.38636429099,0,1,0,0,0,0,0,0
1323,56,62978.16651452351,13,812,13519.152722523253,0,1,1,1,1,0,0,0
1324,68,170810.11189832876,13,687,5010.104196596242,0,1,0,0,0,0,0,0
1325,24,36916.23525130024,15,610,27999.559345682777,0,1,1,1,0,0,1,0
1326,25,57581.253262465165,6,756,71664.25611142973,0,1,1,1,0,0,0,0
1327,57,80401.40118341363,31,572,18809.287440950866,0,1,0,0,0,0,0,0
1328,28,51864.59348065596,18,682,90876.72060630728,0,1,1,1,0,0,0,0
1329,62,128337.56751952753,1,636,2905.6961872144702,0,1,1,0,1,0,1,0
1330,69,20000.0,9,701,4212.605484679021,0,1,1,1,0,0,0,0
1331,48,415785.3543789859,16,644,31420.0501444324,0,1,1,0,0,0,0,0
1332,51,118921.59454761897,36,533,17401.126250588823,0,1,1,0,0,0,1,0
1333,29,52113.25118536718,11,656,49701.09164699694,0,1,1,1,1,0,0,0
1334,74,38489.57333533901,5,733,13154.620691552662,0,1,1,1,0,0,0,0
1335,71,29937.390928542245,21,647,5608.42145006614,0,1,0,1,0,0,0,0
1336,49,100357.32833749251,31,712,10790.342043487843,0,1,1,1,0,0,0,0
1337,34,132718.46180661733,19,566,2885.1034294907504,0,1,1,0,0,0,1,0
1338,60,52574.111328351944,0,647,4321.722492581263,0,1,1,0,0,0,0,0
1339,61,145160.06808815536,5,600,35328.454613564776,0,1,1,0,0,0,0,0
1340,42,28975.09545490899,18,709,31977.487368764043,0,1,1,1,1,0,0,0
1341,31,25158.50577174737,17,652,19206.50465596035,0,1,1,1,0,0,0,0
1342,43,255422.1547695478,5,705,2389.698482553406,0,1,0,0,0,1,0,1
1343,21,96075.23782413696,32,737,9335.656913165612,0,1,0,0,0,1,0,1
1344,66,183043.39986725387,22,705,3924.523067388248,0,1,1,1,0,0,0,0
1345,57,30237.804746295827,22,671,43327.08568121261,0,1,1,1,0,0,0,0
1346,41,28600.50593209918,25,570,7452.299089904941,0,1,1,0,1,0,0,0
1347,46,44941.30322023318,12,649,4510.901443891799,0,1,1,1,0,0,0,0
1348,66,30969.338915289583,6,607,13763.785258555781,0,1,1,1,1,0,0,0
1349,56,105270.88542310262,14,622,7043.39476008464,0,1,0,0,0,0,0,0
1350,74,32830.03755633351,26,620,58908.69078032683,0,1,1,0,0,0,1,0
1351,43,23450.899082537515,25,571,6407.273461892979,0,1,0,0,0,0,1,0
1352,21,67078.06234618687,32,493,3297.011531949059,0,1,1,0,0,0,1,0
1353,74,21333.013029948692,14,596,1551.6691232663882,0,1,1,0,0,0,0,0
1354,71,20000.0,35,665,12954.694325074583,0,1,1,0,0,0,0,0
1355,60,66609.71968451429,26,542,7616.4821817165885,0,1,1,0,0,0,0,0
1356,35,20000.0,4,651,3200.6058323831053,0,1,0,1,0,0,0,0
1357,41,111326.60162720057,1,802,43880.55055996112,0,1,0,1,0,1,0,0
1358,67,20000.0,32,731,26036.25184059758,0,1,0,1,0,0,0,0
1359,29,20000.0,15,781,12988.012830072688,0,1,0,1,0,0,0,0
1360,73,47332.98458129644,22,681,52277.7560040625,0,1,0,1,0,0,0,0
1361,29,67216.60556699873,37,743,25913.932395900414,0,1,1,1,0,0,0,0
1362,30,88714.62629664525,15,592,5867.266306567062,0,1,1,0,0,0,0,0
1363,72,68707.42556612808,13,598,4725.741864717975,0,1,1,0,0,0,1,0
1364,73,25656.440305195287,28,430,30272.0930139584,1,1,1,0,0,0,0,0
1365,46,105921.01403743585,25,744,19858.09390619817,0,1,1,1,1,1,0,1
1366,61,129070.08174709942,34,773,15831.355344981584,0,1,1,1,0,1,0,0
1367,55,22819.946916622786,14,605,5730.179852752367,0,1,1,1,0,0,0,0
1368,72,51802.57249459681,2,629,24537.247962425616,0,1,1,1,0,0,1,0
1369,45,48071.65447408028,22,589,6276.081607440959,0,1,1,0,1,0,0,0
1370,46,71418.00348766186,28,680,12064.389132508908,0,1,1,0,0,0,0,0
1371,31,50820.79837355832,33,739,56780.26779555328,0,1,0,1,0,0,0,0
1372,58,56709.54299486674,32,510,6899.234650320598,0,1,1,0,1,0,0,0
1373,22,100052.70980905277,22,682,2771.130788922258,0,1,1,1,0,0,0,0
1374,27,24561.059493556902,6,627,4663.179581750422,0,1,1,1,0,0,1,0
1375,38,108001.2962348274,2,659,36109.05076782267,0,1,0,1,0,0,0,0
1376,47,149179.59359184362,31,686,17235.580112790813,0,1,0,1,0,0,0,0
1377,54,221307.4067587543,30,634,11744.292082278504,0,1,1,0,1,0,1,0
1378,47,20000.0,17,641,8029.730098149452,0,1,0,1,0,0,0,0
1379,37,51724.07783909671,6,632,21706.345313672897,0,1,1,1,1,0,0,0
1380,63,20000.0,0,727,5715.2604543774205,0,1,1,0,1,0,0,0
1381,64,20000.0,13,683,18136.206324565683,0,1,1,1,0,0,0,0
1382,71,67189.64605555465,31,667,6430.100398516884,0,1,1,1,0,0,0,0
1383,74,43507.06273926527,5,548,5444.387904010444,0,1,1,0,0,0,0,0
1384,44,76105.87648371594,38,619,7062.204721072452,0,1,1,1,0,0,0,0
1385,45,88335.92469765799,9,721,9178.256607262407,0,1,1,1,1,1,0,1
1386,27,162481.06753481374,6,653,12723.044605944098,0,1,1,1,0,0,0,0
1387,72,62513.40797049193,25,702,16906.53977699847,0,1,1,1,0,0,0,0
1388,26,500000.0,33,791,1000.0,0,1,1,1,0,1,0,1
1389,73,76506.26286562468,29,733,5957.161821866335,0,1,1,1,0,0,0,0
1390,44,261446.05109882448,35,657,9031.105125002501,0,1,0,1,0,0,0,0
